,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny
19,562.341325190349,0.0020417379446695,0.08075,0,0.0048417236758409,0.5,600.0,3,193.0
20,58.8843655355589,0.0053703179637025,0.07585,0,0.0014962356560944,0.5,600.0,3,193.0
21,257.03957827688646,0.0002238721138568,0.07725,0,0.0002483133105295,0.5,600.0,3,193.0
22,42.65795188015925,0.0001621810097358,0.09475,0,2.5409727055493064e-05,0.5,600.0,3,193.0
23,97.72372209558108,0.0015488166189124,0.07935,0,0.0004315190768277,0.5,600.0,3,193.0
24,10.715193052376064,0.0016218100973589,0.07865,0,6.237348354824191e-05,0.5,600.0,3,193.0
25,19.49844599758045,0.0004466835921509,0.09965,0,3.845917820453536e-05,0.5,600.0,3,193.0
26,269.1534803926914,0.0058884365535558,0.06675,0,0.0003054921113215,0.5,600.0,3,193.0
27,707.945784384138,0.000102329299228,0.05275,0,0.005559042572704,0.5,600.0,5,242.0
28,223.872113856834,0.0004677351412871,0.08145,0,3.58921934645005e-05,0.5,600.0,3,193.0
29,537.0317963702527,0.0021379620895022,0.09405,0,0.0034276778654645,0.5,600.0,3,193.0
30,89.12509381337455,0.0003090295432513,0.06745,0,0.0002660725059798,0.5,600.0,3,193.0
31,128.82495516931348,0.0001949844599758,0.06185,0,0.0012161860006463,0.5,600.0,3,193.0
32,61.65950018614822,0.0008912509381337,0.04085,0,0.0007498942093324,0.5,769.0,3,248.0
33,30.902954325135905,0.0005888436553555,0.0310499999999999,0,2.065380155810531e-05,0.5,1012.0,3,326.0
34,38.904514499428046,0.0046773514128719,0.06955,0,1.6788040181225588e-05,0.5,600.0,3,193.0
35,446.6835921509635,0.0001698243652461,0.07375,0,1.109174815262401e-05,0.5,600.0,3,193.0
36,141.2537544622754,0.0026915348039269,0.08005,0,4.415704473533121e-05,0.5,600.0,3,193.0
37,933.2543007969904,0.0067608297539198,0.0422499999999999,0,0.0013031667784523,0.5,744.0,3,240.0
38,645.6542290346556,0.0009772372209558,0.09055,0,0.0009225714271547,0.5,600.0,3,193.0
39,46.77351412871981,0.0010232929922807,0.08845,0,0.0002018366363681,0.5,600.0,3,193.0
40,64.56542290346556,0.0003548133892335,0.04505,0,0.0004027170343254,0.5,697.0,3,225.0
41,134.89628825916532,0.0007413102413009,0.04855,0,0.0005308844442309,0.5,647.0,3,208.0
42,74.13102413009177,0.002454708915685,0.07795,0,0.0045185594437492,0.5,600.0,3,193.0
43,11.220184543019636,0.0001862087136662,0.03945,0,0.0001333521432163,0.5,796.0,3,256.0
44,407.380277804113,0.001949844599758,0.06255,0,0.0090157113760595,0.5,600.0,5,242.0
45,26.915348039269155,0.0006760829753919,0.08775,0,0.0005688529308438,0.5,600.0,3,193.0
46,371.5352290971728,0.0081283051616409,0.03315,0,0.000116144861384,0.5,948.0,3,305.0
47,489.7788193684461,0.0004897788193684,0.08285,0,0.0019724227361148,0.5,600.0,3,193.0
48,112.2018454301963,0.0006165950018614,0.09685,0,0.007328245331389,0.5,600.0,5,242.0
49,676.0829753919819,0.0048977881936844,0.07515,0,0.0001883649089489,0.5,600.0,3,193.0
50,977.2372209558112,0.0003235936569296,0.09125,0,0.0002851018267503,0.5,600.0,3,193.0
51,295.1209226666384,0.0012302687708123,0.03035,0,0.0002317394649968,0.5,1035.0,3,333.0
52,18.62087136662868,0.0008511380382023,0.08495,0,1.188502227437019e-05,0.5,600.0,3,193.0
53,512.8613839913648,0.0005370317963702,0.09755,0,0.0004954501908047,0.5,600.0,3,193.0
